scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2022;CumulativeEmissions;TotalCost;waterbed_sealed;CumulativeEmissions_PS;CumulativeEmissions_IND;CumulativeEmissions_H2S
41;Low discount rate;1255;175.2536582597334;4.882043462977236;0.07070710645519583;0.20648653023576755;0.08378721040674905;0.1542259678778576;0.007366585591669797;0.03260769812230405;2.5549134341783515;0.14781822881407644;0.12194700636534961;0.14492905720098287;0.015421270661272052;0.03732244455931964;0.000741399;114.80115697123783;11460.722402090803;2.5689382071320172e6;2042.0;2118.373882445504;8767.478658762975;574.8698608823345
41;High discount rate;1295;187.99135553040009;4.868278043652666;0.04949918160060976;0.1977994186509389;1.7246653182782685;0.11466287983228184;0.013945003040667333;0.29245910263353203;3.9930269069448805;0.20128457106732386;2.8537047475935338;0.12604053265175755;0.015462093697141945;0.6378434357507794;0.000741399;69.29766216477755;12735.617064727536;1.7643492909642342e6;2039.0;2879.9880214041514;8976.653055271428;878.9759880519508
41;No new nuclear-biomass;1420;168.79421765791676;2.985974330017269;0.09699057980342425;0.2024370792366661;1.3685906226699056;0.0973651115199129;0.00914063968915999;0.05814281707358758;5.942305772255589;0.2037219465948581;1.8173539853852025;0.12075375919680043;0.004824844664439046;0.030819179165436774;0.000741399;89.12589719407724;11978.54173077132;2.0925430058430363e6;2040.0;2499.2597004427503;8798.931924328745;680.3501059998242
42;ref;1227;173.07328549733342;5.274705225194298;0.15762727443452135;0.20653486409470803;2.2693040090892604;0.14390733908347217;0.00793478657244719;0.07623044704791246;2.9503268052438605;0.1542402891221757;1.6975970490438457;0.11588652883983475;0.003917540712660007;0.17030455723463986;0.000741399;87.97603734701576;12009.866569944643;2.091697411377201e6;2040.0;2448.9145682005455;8882.176237871867;678.7757638722228
42;low natural gas price;1305;204.9147268264501;4.187118944938133;0.07277639845260038;0.20651935142902517;1.7167606044792083;0.12241183784078265;0.012004740628248526;0.2675319161316263;3.124184651760728;0.1937333616917059;1.488816844101428;0.16244020924842276;0.007509968172325138;0.28120094200043894;0.000741399;96.28887081348293;11994.891545152128;1.9234953859304613e6;2040.0;2748.9487401769716;8323.581059782216;922.3617451929497
42;high natural gas price;1454;169.16464797655007;2.9557028416575535;0.07316960879793535;0.20563159998721584;1.1245864419178664;0.14700846272652182;0.005971198844281684;0.03012588490358166;4.064691616330509;0.1904625878930309;1.4173228955593644;0.11812718736163091;0.013154630908643036;0.03182360676379075;0.000741399;81.81733535932604;12189.638691466176;2.3461887977554603e6;2040.0;2267.412298569209;9386.454097805743;535.7722950912301
42;Low RES buildout;1230;188.8458296845834;3.4997961994381472;0.10800463660770729;0.19788850180114886;1.5894169433012448;0.16787446902624165;0.03956019758876144;0.2761405884201833;3.2093552172846587;0.18262287303878577;1.7081068302477553;0.13953365044363908;0.04628205258379215;0.058377082885423794;0.000741399;89.18530973266478;12875.533453957081;1.997216583728663e6;2040.0;3293.4348283754393;8782.00224763255;784.662822087928
42;High RES buildout;1200;171.95076608306675;3.7460270971325045;0.06163884918025285;0.20656653344691825;2.4190487373321403;0.11081631933525445;0.008185013724012707;0.07775276844191478;3.8373154140120027;0.1709850573740197;1.6325762552073937;0.15846113946997364;0.004035640999616637;0.08912846011153049;0.000741399;87.89941499711391;11609.891440086998;2.0941188546000498e6;2040.0;2064.6864346917328;8887.810227683429;657.3947777118343
42;low industry emission reduction rate;1255;192.78359651933343;3.587299752856986;0.0640676694653258;0.2064904572131301;1.7735489176601533;0.12262957021080424;0.007380494246632368;0.07856265305386263;2.1173592429572516;0.14303307493951725;1.544791141366808;0.11985072023946462;0.015258978497903293;0.018522901961259157;0.000741399;92.1806384462047;11937.079571562397;2.1041465067892564e6;2040.0;2405.515868453958;8846.817739607317;669.0956496098861
42;cheap SMR+CCS;1227;184.21175745166676;5.274705225194298;0.15762727443452135;0.20653486409470803;2.2693040090892604;0.14390733908347217;0.00793478657244719;0.07623044704791246;2.9503268052438605;0.1542402891221757;1.6975970490438457;0.11588652883983475;0.003917540712660007;0.17030455723463986;0.000741399;87.97603734701576;12009.866569944643;2.091697411377201e6;2040.0;2448.9145682005455;8882.176237871867;678.7757638722228
42;expensive SMR+CCS;1227;191.40252778405008;5.274705225194298;0.15762727443452135;0.20653486409470803;2.2693040090892604;0.14390733908347217;0.00793478657244719;0.07623044704791246;2.9503268052438605;0.1542402891221757;1.6975970490438457;0.11588652883983475;0.003917540712660007;0.17030455723463986;0.000741399;87.97603734701576;12009.866569944643;2.091697411377201e6;2040.0;2448.9145682005455;8882.176237871867;678.7757638722228
42;High electrolysis buildout;1304;196.7047771187001;3.7181607591821164;0.0888856902664301;0.2063792799876552;1.7366187928006311;0.1019801662692836;0.007188013538746507;0.07937037272374406;2.6563129302070276;0.1694024984999583;1.5738951718022614;0.09150688212510612;0.007546669850194672;0.03842526662259358;0.000741399;88.12678664806104;12036.58512440083;2.0890908529667507e6;2040.0;2410.0383270589423;8840.779208660952;707.682485105711
42;Extreme electrolysis buildout;1273;191.59241007415008;3.0578166694620457;0.07816528606637327;0.20613771010633147;1.966247500525055;0.1322077464713067;0.007576213663533321;0.07615604298064556;3.6331971192386066;0.13395663473285083;1.5643963794272384;0.1074481652630589;0.0018073104218248835;0.03866560287983389;0.000741399;87.92451193926489;11972.004395750206;2.0972072813665513e6;2040.0;2436.3784492027626;8883.509604262648;652.1163422847953
42;2030 res target 60;1318;206.11664210778343;3.055999250933978;0.083931935488315;0.19265691857248884;2.35529104748102;0.09811746072191188;0.0068797901337977665;0.0742994517841619;5.398579697855495;0.20493217938000702;2.874644654317163;0.16553361494546667;0.014212704476334301;0.02314041564225073;0.000741399;88.34977718065767;12009.567875066026;2.093688378943521e6;2040.0;2448.118170616014;8879.85957125808;681.5901331919322
42;2030 res target 80;1408;227.55820878538344;3.7027541200202116;0.058962966009402075;0.19372046131077278;2.3077060666944296;0.09879560002911776;0.00650498965309136;0.0863884818804754;5.945959501748324;0.2039930938489418;3.707620675450278;0.16438546115916763;0.008387578920457037;0.09360753673107973;0.000741399;88.61454196227689;12012.085795906683;2.096365525729571e6;2040.0;2460.3466137543296;8873.358270562032;678.3809115903119
42;Expensive RES;1331;218.87922670816675;4.070276532425859;0.07140108890047604;0.20621180504307254;1.3683104365969745;0.13620248125225234;0.007106944936263637;0.07921052614773606;1.9399040241926917;0.16494132638295908;1.524656336230575;0.15274881032265836;0.0017034177099062263;0.04008869687509788;0.000741399;88.55772822485953;11988.267390731535;2.1153139722314193e6;2040.0;2442.7248164396246;8842.780344893192;702.7622293987296
42;Cheap RES;1313;194.91285694591676;3.3083993978144077;0.050261973673242394;0.20482718879840886;2.3476054628281657;0.10391373605193731;0.006918562974274563;0.0790839909118418;2.0973379182178165;0.1779043803401772;1.6296376460398796;0.18364072606266402;0.014293796723431102;0.041743182671399155;0.000741399;87.64839297887355;12015.535376795613;2.0456949667811326e6;2040.0;2447.4595902474884;8908.583492620124;659.4922939280074
42;low demand growth;1411;217.63073492440012;2.704399053125341;0.03256150847703281;0.17456880737073224;0.055342870480144586;0.1138662488353708;0.00652217242702895;0.12332339366277732;4.116591676179174;0.16204296041863223;0.0688494336839178;0.17430941544435988;0.0015726400277181227;0.2743069906735997;0.000741399;86.54600616324247;11900.016757347194;1.9599824487620054e6;2040.0;2218.831744615757;8999.901060755823;681.2839519756276
42;high demand growth;1122;174.95609633183344;5.434578989435269;0.025465884026479323;0.26938213972174957;1.830350195357237;0.12342447811560428;0.00886195305762809;0.11129764972712251;3.643971550568847;0.2167387434366606;2.6432745150254804;0.09424196039964791;0.009849648456392128;0.06663497132010594;0.000741399;91.72009955945236;12185.287937722724;2.365765852367358e6;2040.0;2902.068603869023;8608.687402981088;674.5319308726015
42;expensive electrolysis;1258;202.97629561940008;3.346467399627506;0.05728882923647422;0.20607528995560215;1.9005602120540495;0.1907277267334708;0.007555074533549451;0.08576288170942846;2.337088839742651;0.16725434855579843;1.6517731483899292;0.13606972522023242;0.008426823377340305;0.18900290912432263;0.000741399;88.1711665213664;11995.685610598865;2.0958793492688523e6;2040.0;2432.2599550038717;8863.860859727676;699.5647958673206
42;cheap electrolysis;1303;200.38509731653343;2.427430801225752;0.03654814204333964;0.20635584727973305;2.3189691849093963;0.09668144992903932;0.007196044413895623;0.05366636511974509;1.5526067985900864;0.15353422018561388;1.5082020304835047;0.1445283291203272;0.007554951638059146;0.029408600548002983;0.000741399;87.80864817247382;11996.291266694456;2.083639212399856e6;2040.0;2436.915911777174;8901.864285408847;657.5110695084444
42;double CNHydrogen target 2030;1272;197.9255101403501;3.1363550519884216;0.08900475832751016;0.20655586837938292;2.262245930422601;0.13528459256556605;0.007240939661308245;0.42042857042858345;1.7806615423077203;0.1748702198113808;1.5568751591490653;0.13514991818378166;0.014967237101674434;0.09773918939518447;0.000741399;86.80424658986433;11997.363094725208;2.1380315967392754e6;2040.0;2393.564759708435;8967.60471735644;636.1936176603454
42;Low discount rate;1180;178.74560607876674;4.861084570032159;0.07063216416794778;0.20673146736247633;0.019667333609952996;0.16889356852052084;0.005793035044246688;0.030299262845405767;4.16391268815666;0.1635912384996292;0.016784040733606537;0.13200496979914972;0.012124186454738797;0.03534492216175544;0.000741399;114.9368309776868;11452.347797742124;2.56940302103817e6;2042.0;2116.4897422377267;8764.451555639804;571.4064998645874
42;High discount rate;1207;186.0069248311501;5.243153514849663;0.051457870476967864;0.19181378491605178;1.790412721178226;0.11236547036237894;0.012083637395815607;0.3193443905389572;3.7651838053891344;0.20075697222552008;2.5520103716822993;0.1642659279415469;0.006246650936378372;0.08271814356807507;0.000741399;69.62294555035646;12745.497387224605;1.762753403800559e6;2039.0;2881.9190587556714;8979.695078577794;883.8832498911437
42;No new nuclear-biomass;1375;180.78994440586675;3.02445541603837;0.07277832822549202;0.20670852836853718;0.12775565523257734;0.14108144062788314;0.0067322566066698305;0.06366278335059587;4.586502501587682;0.18819652728078215;0.10719711463661884;0.15606667756293485;0.0035636700826401245;0.014724847952474572;0.000741399;89.11216797201014;11974.968399665733;2.0930041029694371e6;2041.0;2278.649869184732;8997.741417734173;598.986289713639
43;ref;10000;1731.0449667799508;0.9539499099025551;0.03359268074884469;0.03769606091309324;0.5117139451106245;0.010917115153784823;1.5665856501680235e-5;0.0010936889034877482;0.5089279711822338;0.05425808260744876;1.3224005923095998;0.01187611899103625;8.052137220221673e-6;0.003007420655630006;0.000741399;88.33322285136666;11987.078529506387;2.097159816727332e6;2040.0;2453.3641309487825;8858.228379655873;675.4860189017384
43;low natural gas price;10000;1909.286383611651;1.5488282517343188;0.08438364293442181;0.04851845267200238;0.1125533109265862;0.011467791788508236;0.00813360690132786;0.004799362383261951;2.3352898900191086;0.08523532099960256;0.28673002141316306;0.01861953927917656;0.01126105405886495;0.007457611936571096;0.000741399;96.29025942859059;11971.703331446719;1.9283940190428451e6;2040.0;2741.3357810696853;8310.987999629784;919.3795507472586
43;high natural gas price;10000;1546.0781820622674;0.30344302153191616;0.029179454449886073;0.02721234777896845;0.6348269807420556;0.004162591662631563;1.5761953262625165e-5;0.0004976367673210897;0.5500490888287942;0.03539337002774895;1.4420694910060854;0.004961607219510689;3.81324592669858e-6;0.000540201580782605;0.000741399;82.19139843743953;12177.057980730333;2.3483812006297456e6;2040.0;2287.0877925385907;9354.472227196788;535.4979609949539
43;Low RES buildout;10000;1892.5345685440009;1.0589780621282074;0.06944814514500015;0.04518219244889304;0.178332448094246;0.004130038710941675;0.0010622949661567142;0.01943025962619836;1.005132963003722;0.08476591646828929;0.3969605771061292;0.006176125806349902;0.003645003371098792;0.043059684441953544;0.000741399;89.34695197116811;12858.634235032012;2.0012728472186346e6;2040.0;3298.219306084621;8779.409814349088;781.0051145983078
43;High RES buildout;10000;1802.929376650251;0.9319194409293675;0.046784119187216144;0.04948319495263572;0.6282384619864678;0.007232370950341487;1.5473301246467745e-5;0.0010749537086675147;1.4382174920749458;0.08056598543951526;1.553925330439599;0.007636009542443244;1.6517091837109818e-5;0.0006069410554321371;0.000741399;88.31964974041242;11589.661783700447;2.0970132663702462e6;2040.0;2074.7998104898475;8858.517922172132;656.3440510384648
43;low industry emission reduction rate;10000;1889.0160893450177;1.0607266589173838;0.016171808863360844;0.03280053888243134;0.39755527270938446;0.010145172608174179;1.5473321255540574e-5;0.004250936425250981;0.9815532438379234;0.04983402843487985;1.0500320507673304;0.011593853879356618;1.6509526491198776e-5;0.005477780161147333;0.000741399;92.43896235703708;11921.481975412353;2.1069601862146542e6;2040.0;2405.6238881766126;8845.580615490038;670.2774717456816
43;cheap SMR+CCS;10000;1933.3507968936676;0.9539499099025551;0.03359268074884469;0.03769606091309324;0.5117139451106245;0.010917115153784823;1.5665856501680235e-5;0.0010936889034877482;0.5089279711822338;0.05425808260744876;1.3224005923095998;0.01187611899103625;8.052137220221673e-6;0.003007420655630006;0.000741399;88.33322285136666;11987.078529506387;2.097159816727332e6;2040.0;2153.8586751500297;9308.943498628305;544.4943123850827
43;expensive SMR+CCS;10000;1912.8708721062007;0.9539499099025551;0.03359268074884469;0.03769606091309324;0.5117139451106245;0.010917115153784823;1.5665856501680235e-5;0.0010936889034877482;0.5089279711822338;0.05425808260744876;1.3224005923095998;0.01187611899103625;8.052137220221673e-6;0.003007420655630006;0.000741399;88.33322285136666;11987.078529506387;2.097159816727332e6;2040.0;2153.8586751500297;9308.943498628305;544.4943123850827
43;High electrolysis buildout;10000;1912.2577737058675;0.7900010875513908;0.02342409209064843;0.035853951511008446;0.49256859410373516;0.011482462521321181;1.576221189140952e-5;0.0008622533026589327;0.8384843016097376;0.03839756303239472;1.2217473434955277;0.008931541509663332;3.91760664741164e-6;0.001795102698027985;0.000741399;88.40143029964732;12020.737189664984;2.0941531523804294e6;2040.0;2456.293786283489;8851.30789686658;713.1355065148955
43;Extreme electrolysis buildout;10000;1920.732338677801;1.1373851729309035;0.06573079243081571;0.03835415749792016;0.5625416881191926;0.009529350746627354;1.5666385409797293e-5;0.0013269419423431424;1.1258666616265105;0.047149554217102714;1.5238615459011364;0.010463929581606435;8.066431061743795e-6;0.0006651075554487252;0.000741399;88.30653010562818;11958.929047772197;2.1015571820937055e6;2040.0;2446.674112619274;8861.289671906554;650.9652632463725
